TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT,IS_PRIMARY_KEY
dbo,tblDecisionPlanDataSetupBase,fblnActive,26,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupConn,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanDataSetupConn,flngDataSetupConnectionKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanDataSetupConn,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanDataSetupConn,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupConn,flngSequence,5,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fstrName,6,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fstrDataSourceType,7,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fstrConnectionType,8,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fimgConnectionData,9,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fimgConnectionFilters,10,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fimgConnectionFilterCriteria,11,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fimgConnectionSorts,12,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fstrWho,13,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fdtmWhen,14,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupConn,fblnActive,15,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,flngDataSetupConnectionKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanDataSetupItem,fstrDataSourceFieldName,2,nvarchar,100,NO,NULL,YES
dbo,tblDecisionPlanDataSetupItem,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanDataSetupItem,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,flngDecisionPlanKey,5,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrDecode,6,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrDataType,7,nvarchar,6,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrTableFieldName,8,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrKeyType,9,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrModifier,10,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fblnFTI,11,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrGroupByColumn,12,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fimgAdditionalCriteria,13,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrRfrTable,14,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrRfrColumn,15,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrRfrSplitColumns,16,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrRfrSplit1Calc,17,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrRfrSplit2Calc,18,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrRfrSplit3Calc,19,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrLanTable,20,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrLanColumn,21,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrLanDecode,22,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrLanSplitColumns,23,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrLanSplit1Calc,24,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrLanSplit2Calc,25,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrLanSplit3Calc,26,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fblnCurrentValueOnly,27,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fstrWho,28,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanDataSetupItem,fdtmWhen,29,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanDataSetupStats,fi64DecisionPlanRecordKey,1,bigint,NULL,NO,NULL,YES
dbo,tblDecisionPlanDataSetupStats,flngDecisionPlanKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanDataSetupStats,flngDataSetupConnectionKey,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanDataSetupStats,fcurDuration,4,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanFilters,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanFilters,flngFilterKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanFilters,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanFilters,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanFilters,flngSequence,5,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanFilters,fstrName,6,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanFilters,fblnDisplayFiltered,7,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanFilters,fstrDisplayMessage,8,nvarchar,1000,NO,NULL,NO
dbo,tblDecisionPlanFilters,fimgFilter,9,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanFilters,flngFiltered,10,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanFilters,fblnActive,11,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanFilters,fstrWho,12,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanFilters,fdtmWhen,13,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanGroup,flngDecisionPlanGroupKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanGroup,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanGroup,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanGroup,fstrName,4,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanGroup,fstrDecisionGroupType,5,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanGroup,flngSequence,6,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanGroup,fstrOwner,7,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanGroup,fstrDescription,8,nvarchar,1000,NO,NULL,NO
dbo,tblDecisionPlanGroup,fblnActive,9,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanGroup,fstrWho,10,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanGroup,fdtmWhen,11,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecData,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecData,flngRecommendationKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecData,fstrFieldName,3,nvarchar,30,NO,NULL,YES
dbo,tblDecisionPlanRecData,fintOrder,4,smallint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecData,fstrGroup,5,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanRecData,fstrCaption,6,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanRecData,fstrDataItemIcon,7,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanRecData,fstrDescription,8,nvarchar,1000,NO,NULL,NO
dbo,tblDecisionPlanRecData,fimgDisplayCriteria,9,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanRecData,fimgImportantCriteria,10,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanRecManagement,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecManagement,fstrFieldName,2,nvarchar,30,NO,NULL,YES
dbo,tblDecisionPlanRecManagement,fintOrder,3,smallint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,flngFieldType,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fstrRanges,5,nvarchar,100,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fblnInverseDateRange,6,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fstrEvent,7,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fstrParameters,8,nvarchar,1000,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fstrCaption,9,nvarchar,100,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fstrFormat,10,nvarchar,100,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,flngVisible,11,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fblnListVisible,12,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fblnHideTotals,13,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fblnOther,14,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fstrWho,15,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanRecManagement,fdtmWhen,16,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecommendations,flngRecommendationKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecommendations,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecommendations,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fstrRecommendation,5,nvarchar,255,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fstrRecommendationReason,6,nvarchar,1000,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fimgAutoCriteria,7,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanRecommendations,fblnOneTimeRecommendation,8,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngResultDelayDays,9,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngApplyFunction,10,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngSkipFunction,11,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngSkipResetDays,12,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngDefaultResultDays,13,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngDefaultResultKey,14,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fcurScoreMinimum,15,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fcurScoreThreshold,16,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fcurAutoThreshold,17,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fcurScoreMaximum,18,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fblnDisplayScorecardGauge,19,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fstrTrackedFieldName,20,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fblnDisplayTrackedFieldValue,21,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fstrTrackedFieldValueCaption,22,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fdtmLastEvaluated,23,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngRecommendationsAvailable,24,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngRecommendationsApplied,25,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,flngRecommendationsCompleted,26,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fblnActive,27,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fstrWho,28,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanRecommendations,fdtmWhen,29,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecordData,fi64DecisionPlanRecordKey,1,bigint,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecordData,fimgData,2,varbinary,-1,NO,NULL,NO
dbo,tblDecisionPlanRecordData,flngDecisionPlanKey,3,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecordData,fblnProcessed,4,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,flngDecisionPlanKey,1,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fi64DecisionPlanRecordKey,2,bigint,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecords,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmLoaded,4,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmDataPopulated,5,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmFiltersEvaluated,6,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,flngFilterKey,7,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmRulesEvaluated,8,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmRecommendationsEvaluated,9,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fblnDataUnavailable,10,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fblnTrial,11,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,flngProposedRecommendationKey,12,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fblnAutoApplied,13,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,flngAppliedRecommendationKey,14,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fblnActionException,15,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,flngFailureWorkKey,16,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmRecommendationApplied,17,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmRecommendationSkipped,18,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fstrRecommendationUser,19,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanRecords,fblnBulkRecommendation,20,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,flngResultKey,21,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmResultApplied,22,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fstrResultAppliedBy,23,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanRecords,fblnResultActionSkipped,24,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecords,fdtmReleased,25,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecRules,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecRules,flngRecommendationKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecRules,flngRuleKey,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRecRules,fintOrder,4,smallint,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecRules,fstrGroup,5,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanRecRules,fstrCaption,6,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanRecRules,fstrDataItemIcon,7,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanRecRules,fstrDescription,8,nvarchar,1000,NO,NULL,NO
dbo,tblDecisionPlanRecRules,flngDisplayOption,9,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanRecRules,fimgImportantCriteria,10,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanResults,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanResults,flngRecommendationKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanResults,flngResultKey,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanResults,flngVer,4,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanResults,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanResults,flngSequence,6,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanResults,fstrResult,7,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanResults,fstrDescription,8,nvarchar,1000,NO,NULL,NO
dbo,tblDecisionPlanResults,fblnSuccessfulResult,9,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanResults,fimgValidCriteria,10,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanResults,fimgCriteria,11,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanResults,flngFunction,12,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanResults,fstrNewCategory,13,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanResults,fstrNewType,14,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanResults,fstrNewStage,15,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanResults,fintFailureOption,16,smallint,NULL,NO,NULL,NO
dbo,tblDecisionPlanResults,fstrFailureWorkType,17,nvarchar,6,NO,NULL,NO
dbo,tblDecisionPlanResults,flngResultCount,18,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanResults,fblnActive,19,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanResults,fstrWho,20,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanResults,fdtmWhen,21,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanRuleResult,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRuleResult,fi64DecisionPlanRecordKey,2,bigint,NULL,NO,NULL,YES
dbo,tblDecisionPlanRuleResult,flngRuleKey,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanRuleResult,fblnResult,4,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanScheduling,fstrDecisionGroupType,1,nvarchar,30,NO,NULL,YES
dbo,tblDecisionPlanScheduling,fstrEnvironment,2,nvarchar,50,NO,NULL,YES
dbo,tblDecisionPlanScheduling,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanScheduling,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScheduling,flngPriority,5,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScheduling,fstrSchedulingFrequency,6,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanScheduling,flngThreadCount,7,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScheduling,flngStopAtErrors,8,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScheduling,fcurStopAtErrorsPercent,9,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanScheduling,fblnActive,10,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanScheduling,fstrWho,11,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanScheduling,fdtmWhen,12,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRange,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanScorecardRange,flngRangeKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanScorecardRange,fstrName,3,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanScorecardRange,fcurMinimumValue,4,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRange,fcurMaximumValue,5,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRange,flngColor,6,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanScorecardRules,flngRuleKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanScorecardRules,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanScorecardRules,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,flngSequence,5,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fstrName,6,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fimgRuleData,7,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanScorecardRules,fimgRuleCriteria,8,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanScorecardRules,fblnAutoRecommend,9,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fcurScoreIfTrue,10,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fcurScoreIfFalse,11,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fblnFieldBasedScoring,12,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fstrTrueValueField,13,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fstrFalseValueField,14,nvarchar,30,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,flngTrueCount,15,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,flngFalseCount,16,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fcurTrueScoreTotal,17,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fblnActive,18,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fstrWho,19,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanScorecardRules,fdtmWhen,20,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanScorecardScore,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanScorecardScore,fi64DecisionPlanRecordKey,2,bigint,NULL,NO,NULL,YES
dbo,tblDecisionPlanScorecardScore,fcurScore,3,money,NULL,NO,NULL,NO
dbo,tblDecisionPlanStageAction,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanStageAction,flngActionKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanStageAction,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanStageAction,flngResultKey,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanStageAction,flngSequence,5,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanStageAction,fimgCriteria,6,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanStageAction,fstrCategory,7,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanStageAction,fstrType,8,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanStageAction,fstrStage,9,nvarchar,50,NO,NULL,NO
dbo,tblDecisionPlanStageAction,fblnActive,10,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanStageAction,fstrWho,11,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanStageAction,fdtmWhen,12,datetime,NULL,NO,NULL,NO
dbo,tblDecisionPlanWorkItemAction,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanWorkItemAction,flngActionKey,2,int,NULL,NO,NULL,YES
dbo,tblDecisionPlanWorkItemAction,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanWorkItemAction,flngResultKey,4,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanWorkItemAction,flngSequence,5,int,NULL,NO,NULL,NO
dbo,tblDecisionPlanWorkItemAction,fimgCriteria,6,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanWorkItemAction,fstrWorkType,7,nvarchar,6,NO,NULL,NO
dbo,tblDecisionPlanWorkItemAction,fimgParameters,8,varbinary,-1,YES,NULL,NO
dbo,tblDecisionPlanWorkItemAction,fblnActive,9,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionPlanWorkItemAction,fstrWho,10,nvarchar,10,NO,NULL,NO
dbo,tblDecisionPlanWorkItemAction,fdtmWhen,11,datetime,NULL,NO,NULL,NO
dbo,tblDecisionRecommendations,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionRecommendations,fi64DecisionPlanRecordKey,2,bigint,NULL,NO,NULL,YES
dbo,tblDecisionRecommendations,flngRecommendationKey,3,int,NULL,NO,NULL,NO
dbo,tblDecisionRecommendations,fcurTrackedAmountOriginalValue,4,money,NULL,NO,NULL,NO
dbo,tblDecisionRecommendations,fcurTrackedAmountCurrentValue,5,money,NULL,NO,NULL,NO
dbo,tblDecisionRecommendations,fcurPastSuccess,6,money,NULL,NO,NULL,NO
dbo,tblDecisionRecommendations,fdtmLastUpdated,7,datetime,NULL,NO,NULL,NO
dbo,tblDecisionReturns,fi64ReturnSubmissionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblDecisionReturns,fi64ActionKey,2,bigint,NULL,NO,NULL,YES
dbo,tblDecisionReturns,flngDecisionPlanKey,3,int,NULL,NO,NULL,YES
dbo,tblDecisionReturns,fi64DecisionPlanRecordKey,4,bigint,NULL,NO,NULL,YES
dbo,tblDecisionReturns,fblnActive,5,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionSupportAggregates,flngAggregateKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionSupportAggregates,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblDecisionSupportAggregates,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrName,4,nvarchar,30,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrDatabase,5,nvarchar,50,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrSQL,6,nvarchar,-1,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrIdentifierFieldName,7,nvarchar,30,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrAggregateType,8,nvarchar,10,NO,NULL,NO
dbo,tblDecisionSupportAggregates,flngAggregateEnum,9,int,NULL,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrAggregateFieldName,10,nvarchar,30,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrGroupByField,11,nvarchar,30,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrRefreshFrequency,12,nvarchar,30,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fblnActive,13,tinyint,NULL,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fstrWho,14,nvarchar,10,NO,NULL,NO
dbo,tblDecisionSupportAggregates,fdtmWhen,15,datetime,NULL,NO,NULL,NO
dbo,tblDecisionSupportPlan,flngDecisionPlanKey,1,int,NULL,NO,NULL,YES
dbo,tblDecisionSupportPlan,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblDecisionSupportPlan,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblDecisionSupportPlan,fstrDecisionGroupType,4,nvarchar,30,NO,NULL,NO
dbo,tblDecisionSupportPlan,flngVersionNumber,5,int,NULL,NO,NULL,NO
dbo,tblDecisionSupportPlan,fstrCategory,6,nvarchar,50,NO,NULL,NO
dbo,tblDecisionSupportPlan,fstrType,7,nvarchar,50,NO,NULL,NO
dbo,tblDecisionSupportPlan,fstrStage,8,nvarchar,50,NO,NULL,NO
dbo,tblDecisionSupportPlan,fimgAdditionalCriteria,9,varbinary,-1,YES,NULL,NO
dbo,tblDecisionSupportPlan,fimgAdditionalPlanCriteria,10,varbinary,-1,YES,NULL,NO
dbo,tblDecisionSupportPlan,flngDecisionPlanGroupKey,11,int,NULL,NO,NULL,NO
